Id,Score,Episodes,Min_Duration,Year
38816,7.61,1,97.0,2019
38824,7.42,1,3.0,2018
38826,8.41,1,114.0,2019
38830,6.19,12,23.0,2020
38835,6.08,12,3.0,2020
38843,5.3,12,23.0,2020
38851,5.42,12,24.0,2019
38853,2.18,12,23.0,2021
38860,5.7,12,24.0,2019
38866,7.27,2,30.0,2019
38883,8.39,13,24.0,2020
38889,8.43,13,23.0,2019
38895,7.18,3,24.0,2019
38897,6.54,1,62.0,2019
38909,6.14,13,23.0,2020
38915,4.46,1,22.0,2019
38917,7.74,16,20.0,2018
38920,6.51,12,23.0,2019
38921,7.12,1,24.0,2019
38924,6.76,12,23.0,2020
38935,6.57,12,4.0,2019
38936,7.11,1,24.0,2018
38938,7.44,5,8.0,2018
38939,6.66,3,2.0,2017
38940,6.74,12,23.0,2019
38958,7.73,1,14.0,2018
38959,7.36,13,23.0,2019
38963,7.14,1,12.0,2012
38971,6.89,1,2.0,2013
38972,6.74,3,23.0,2019
38985,6.52,1,115.0,2019
38990,7.83,10,20.0,2020
38992,7.35,12,23.0,2020
38993,8.15,12,23.0,2019
38995,6.8,2,20.0,2019
38999,7.3,1,22.0,2019
39014,7.61,1,99.0,2019
39017,6.96,12,24.0,2020
39026,7.36,12,24.0,2019
39030,6.69,12,23.0,2019
39042,6.98,2,17.0,2019
39049,7.42,11,23.0,2020
39058,7.24,2,15.0,2019
39063,5.81,12,23.0,2019
39071,7.68,12,24.0,2019
39085,7.09,1,26.0,2019
39093,7.28,1,4.0,2018
39094,6.47,2,9.0,2018
39112,8.27,1,4.0,2019
39166,,1,0.0,2021
39175,,1,0.0,2021
39184,7.14,12,23.0,2020
39188,6.7,13,13.0,2019
39194,6.4,12,24.0,2019
39195,8.05,12,22.0,2019
39196,7.7,23,23.0,2019
39198,8.16,12,28.0,2019
39199,6.41,12,23.0,2019
39221,6.03,12,24.0,2019
39235,6.38,1,106.0,2019
39239,6.65,1,24.0,2019
39247,,1000,0.0,2021
39274,6.85,1,102.0,2019
39292,7.06,13,23.0,2020
39324,7.04,12,23.0,2019
39325,5.51,3,5.0,2019
39326,6.6,12,23.0,2019
39337,6.44,8,3.0,2019
39355,7.63,21,24.0,2019
39380,7.4,12,3.0,2019
39382,6.79,1,25.0,2019
39388,6.87,12,23.0,2020
39392,7.76,2,30.0,2019
39397,5.57,2,13.0,2019
39417,6.75,13,24.0,2019
39421,6.42,13,21.0,2019
39456,6.62,12,13.0,2019
39463,7.02,13,23.0,2020
39468,8.03,14,23.0,2019
39469,7.51,12,24.0,2020
39470,6.86,1,22.0,2020
39471,6.73,1000,20.0,2019
39477,7.38,7,2.0,2018
39478,6.91,1,20.0,2017
39480,6.69,1,6.0,2018
39486,8.88,1,104.0,2021
39487,7.28,1,57.0,2019
39491,7.54,8,45.0,2019
39495,7.5,1,10.0,2019
39506,6.55,25,23.0,2019
39519,5.93,7,26.0,2020
39523,6.34,12,23.0,2019
39527,4.69,12,22.0,2019
39530,7.26,2,16.0,2019
39531,7.05,12,23.0,2020
39533,8.32,11,22.0,2019
39534,7.78,12,24.0,2020
39535,8.37,11,23.0,2021
39539,6.89,12,24.0,2019
39545,6.53,1,60.0,2019
39547,8.46,12,24.0,2020
39551,8.06,12,23.0,2021
39555,7.48,13,24.0,2020
39565,8.08,1,104.0,2019
39567,6.03,12,23.0,2019
39569,7.53,1,106.0,2019
39570,8.08,9,23.0,2019
39574,7.25,12,25.0,2019
39575,7.82,12,23.0,2020
39576,7.19,1,85.0,2020
39582,6.03,12,24.0,2020
39583,6.63,12,23.0,2020
39584,5.87,1,109.0,2019
39585,,1,0.0,2020
39586,7.45,8,23.0,2021
39587,8.5,13,26.0,2020
39590,6.52,12,23.0,2019
39591,6.91,2,20.0,2019
39592,8.09,13,25.0,2019
39597,7.63,12,23.0,2019
39605,6.69,5,4.0,2018
39606,6.93,1,24.0,2019
39607,6.5,1,23.0,2019
39609,6.77,12,23.0,2020
39610,7.15,1,47.0,2020
39617,7.49,11,22.0,2021
39619,7.66,1,72.0,2019
39638,7.16,1,26.0,2019
39651,7.62,1,24.0,2019
39652,6.79,1,24.0,2019
39681,7.7,13,23.0,2020
39689,6.85,1,12.0,2019
39701,6.41,24,24.0,2019
39705,7.3,6,12.0,2019
39710,7.02,12,23.0,2020
39725,6.11,1000,24.0,2021
39730,7.38,12,23.0,2020
39741,8.4,1,91.0,2019
39753,,1,0.0,2020
39761,7.57,1,85.0,2020
39764,,1,0.0,2021
39783,8.05,12,24.0,2021
39790,7.21,12,24.0,2020
39792,8.17,12,25.0,2020
39795,6.83,4,16.0,2019
39799,5.89,12,23.0,2019
39800,7.06,2,16.0,2019
39806,7.36,24,23.0,2019
39808,8.35,12,24.0,2021
39811,6.39,12,23.0,2019
39819,7.29,1,25.0,2019
39836,5.93,13,4.0,2019
39846,6.54,1,13.0,2019
39921,7.35,1,3.0,2018
39940,7.76,12,24.0,2019
39942,6.9,11,23.0,2020
39948,6.83,12,23.0,2020
39959,7.67,12,3.0,2019
39960,6.31,12,3.0,2020
39963,6.0,8,3.0,2019
39966,5.73,12,23.0,2020
39972,7.13,2,27.0,2019
39988,7.38,12,11.0,2020
39989,7.57,1,4.0,2019
39990,5.94,12,24.0,2020
39991,6.92,1,10.0,2019
39995,6.93,1,1.0,2019
40004,7.36,13,23.0,2019
40005,7.34,12,20.0,2020
40010,7.58,12,23.0,2020
40013,5.79,8,1.0,2019
40023,7.14,1000,15.0,2019
40024,,1,0.0,2021
40028,9.17,16,23.0,2020
40031,6.3,8,7.0,2019
40046,7.9,13,24.0,2020
40048,6.75,2,16.0,2019
40052,8.38,23,23.0,2020
40056,7.48,12,23.0,2020
40059,8.46,12,23.0,2020
40060,7.45,12,22.0,2020
40064,6.72,1,24.0,2019
40074,3.89,12,24.0,2020
40075,6.12,12,24.0,2020
40076,6.66,1,9.0,2019
40080,8.2,1,98.0,2019
40082,7.79,1,92.0,2019
40083,6.54,2,8.0,2019
40085,5.78,12,24.0,2020
40100,6.84,10,5.0,2019
40102,6.05,1,24.0,2020
40111,7.66,1,110.0,2019
40128,7.17,12,24.0,2020
40134,6.96,1,3.0,2019
40136,6.55,12,23.0,2020
40137,5.59,10,23.0,2020
40145,5.4,1000,24.0,2020
40148,6.81,12,24.0,2020
40154,6.57,9,24.0,2019
40156,6.48,1,3.0,2019
40165,5.38,12,24.0,2020
40174,,1000,23.0,2021
40176,6.53,1,4.0,2019
40178,6.4,12,5.0,2019
40192,7.03,13,24.0,2019
40196,5.66,12,24.0,2019
40197,5.96,12,4.0,2019
40206,7.21,1,27.0,2019
40211,8.35,1,101.0,2019
40215,7.93,10,16.0,2020
40221,7.66,13,23.0,2020
40228,6.52,13,2.0,2019
40230,7.16,12,23.0,2020
40239,5.71,1,23.0,2019
40254,5.97,8,5.0,2019
40256,6.47,12,24.0,2019
40262,7.8,2,22.0,2020
40267,6.25,3,87.0,2020
40269,7.72,12,23.0,2019
40272,7.26,12,23.0,2020
40280,6.54,1,8.0,2019
40295,7.13,3,10.0,2019
40298,6.8,1,2.0,2019
40313,7.05,1,10.0,2019
40314,7.39,1,21.0,2020
40315,6.76,2,9.0,2019
40320,5.06,12,3.0,2019
40323,7.35,2,11.0,2019
40327,6.51,1000,24.0,2020
40332,4.63,1,76.0,2020
40333,,4,0.0,2021
40335,,1,54.0,2019
40337,7.17,1,27.0,2019
40351,7.28,1000,23.0,2019
40356,,1000,24.0,2021
40358,6.45,12,23.0,2020
40359,6.83,12,23.0,2020
40369,6.75,4,5.0,2019
40372,7.76,10,2.0,2020
40379,5.85,2,2.0,2012
40392,7.65,12,24.0,2020
40397,8.04,12,23.0,2020
40403,5.81,12,23.0,2020
40405,5.77,1,23.0,2019
40416,7.51,1,24.0,2020
40417,8.54,25,23.0,2020
40421,8.19,1,59.0,2020
40429,,1,0.0,2021
40434,,1000,0.0,2021
40435,8.14,30,5.0,2020
40436,5.51,12,12.0,2020
40438,5.77,12,13.0,2019
40453,6.32,1,26.0,2020
40454,7.49,12,24.0,2020
40456,8.72,1,117.0,2020
40460,6.76,1,24.0,2020
40465,6.86,1,24.0,2020
40483,7.08,12,23.0,2020
40485,7.05,12,25.0,2020
40486,6.89,1,26.0,2020
40489,6.75,1,24.0,2019
40491,7.16,6,3.0,2017
40496,7.34,13,23.0,2020
40497,7.31,13,23.0,2020
40504,7.6,25,24.0,2020
40506,5.09,1000,24.0,2020
40513,7.37,12,24.0,2020
40515,6.43,10,25.0,2020
40519,6.6,2,16.0,2020
40521,6.65,2,19.0,2019
40526,,1000,0.0,2021
40529,7.05,12,23.0,2020
40530,7.01,12,23.0,2021
40532,7.33,13,23.0,2020
40540,7.42,11,24.0,2020
40542,8.14,6,22.0,2019
40550,6.46,12,24.0,2020
40571,7.57,12,24.0,2020
40586,,1000,0.0,2021
40591,8.74,12,24.0,2020
40594,6.75,12,24.0,2021
40595,6.54,12,23.0,2020
40597,5.07,1,4.0,2020
40602,7.17,12,24.0,2020
40608,,1000,0.0,2021
40610,6.88,45,24.0,2020
40613,6.56,1,74.0,2020
40615,,1,59.0,2020
40620,,1000,0.0,2021
40623,5.74,12,23.0,2020
40646,7.34,1,53.0,2020
40656,7.18,1,10.0,2020
40658,7.14,4,16.0,2020
40661,7.09,1,23.0,2020
40677,6.76,13,24.0,2020
40679,6.41,12,23.0,2021
40682,8.4,1000,25.0,2020
40685,,1000,0.0,2021
40708,6.51,12,23.0,2020
40716,8.02,12,23.0,2020
40729,,1000,0.0,2021
40730,8.33,11,25.0,2020
40738,5.84,12,4.0,2020
40746,6.76,8,7.0,2020
40747,5.5,1,54.0,2020
40748,8.54,24,23.0,2020
40750,6.22,12,24.0,2021
40752,,1000,0.0,2021
40761,6.59,3,23.0,2019
40763,6.91,12,23.0,2020
40776,8.57,12,23.0,2020
40778,,1,0.0,2021
40783,5.87,12,23.0,2020
40784,8.23,10,15.0,2019
40786,6.4,12,23.0,2021
40787,7.44,1,98.0,2020
40803,6.75,13,24.0,2020
40807,6.54,1,23.0,2019
40814,,1,0.0,2021
40815,8.16,12,23.0,2020
40833,6.96,24,1.0,2020
40839,7.37,12,24.0,2020
40841,7.48,1,24.0,2020
40842,6.79,12,23.0,2021
40849,6.15,1,23.0,2019
40850,6.35,16,8.0,2020
40852,8.29,11,24.0,2021
40854,7.63,26,3.0,2020
40858,7.88,3,46.0,2020
40861,7.61,7,6.0,2020
40870,,1000,0.0,2021
40873,6.58,2,23.0,2020
40879,7.62,13,24.0,2020
40881,,1,0.0,2020
40894,5.71,38,1.0,2019
40897,6.77,4,3.0,2020
40901,6.55,2,30.0,2020
40902,7.35,13,23.0,2020
40906,7.08,1000,24.0,2020
40907,8.09,13,23.0,2021
40908,7.56,12,23.0,2021
40911,7.97,11,23.0,2020
40924,6.54,1,24.0,2020
40930,7.0,12,8.0,2021
40934,6.33,13,24.0,2020
40935,8.06,1000,22.0,2021
40936,7.65,1,70.0,2020
40938,,1000,0.0,2021
40940,6.08,9,14.0,2020
40942,7.55,13,24.0,2020
40956,7.78,24,24.0,2020
40958,5.02,12,3.0,2020
40960,,1000,0.0,2021
40961,5.54,12,23.0,2021
40964,5.81,24,23.0,2021
40974,7.14,12,23.0,2020
40979,6.92,12,16.0,2020
40995,5.1,12,1.0,2020
41006,7.03,24,23.0,2020
41008,6.34,1,6.0,2020
41025,,20,20.0,2021
41051,7.01,13,18.0,2020
41053,7.11,6,5.0,2020
41061,7.44,1,10.0,2020
41074,6.77,66,23.0,2020
41093,6.57,14,21.0,2020
41094,7.19,15,18.0,2020
41103,,1000,0.0,2021
41105,6.66,1,22.0,2020
41109,7.28,12,24.0,2021
41120,7.56,11,23.0,2020
41132,7.57,1,5.0,2020
41146,5.6,1,22.0,2020
41168,7.39,1,104.0,2020
41169,,1000,0.0,2021
41194,6.31,1,24.0,2020
41226,7.05,12,23.0,2020
41260,6.86,2,16.0,2020
41261,7.64,2,20.0,2020
41265,,1000,0.0,2021
41266,7.02,24,5.0,2020
41290,,1,0.0,2021
41312,6.86,12,23.0,2020
41332,5.88,8,3.0,2020
41341,6.81,1,24.0,2020
41345,6.83,13,23.0,2020
41353,7.07,13,23.0,2020
41364,6.46,12,4.0,2020
41372,6.48,12,24.0,2020
41379,,1,0.0,2020
41380,6.45,12,23.0,2020
41389,7.96,12,23.0,2020
41392,6.53,12,23.0,2021
41402,,1000,0.0,2021
41433,7.75,12,23.0,2020
41456,,1000,0.0,2021
41457,,1000,0.0,2021
41466,5.19,9,6.0,2020
41468,7.18,3,21.0,2020
41471,,1,0.0,2021
41487,,1000,0.0,2021
41488,,1000,0.0,2021
41491,7.16,24,24.0,2021
41514,,1000,23.0,2022
41520,6.73,12,23.0,2021
41521,5.33,1000,23.0,2021
41549,6.11,1,23.0,2020
41573,6.22,11,23.0,2021
41574,5.66,12,3.0,2020
41587,,1000,0.0,2021
41590,7.29,1,3.0,2019
41595,,1000,0.0,2022
41611,7.93,12,4.0,2020
41619,7.33,13,23.0,2020
41623,,1000,0.0,2021
41659,6.65,6,4.0,2020
41660,6.66,6,2.0,2020
41674,,1,0.0,2021
41694,7.57,13,23.0,2021
41710,,1000,0.0,2021
41762,6.76,12,23.0,2021
41783,6.49,12,23.0,2020
41834,5.58,26,24.0,2020
41848,7.59,1000,16.0,2020
41899,6.47,12,24.0,2021
41911,6.86,24,24.0,2020
41930,6.86,12,24.0,2020
41946,,1000,0.0,2021
42031,6.38,2,19.0,2020
42091,7.68,1,120.0,2020
42129,6.83,1,90.0,2020
42192,,1000,0.0,2021
42203,8.64,12,28.0,2021
42205,,1000,0.0,2021
42238,7.49,12,3.0,2020
42249,,1000,0.0,2021
42250,7.74,12,11.0,2021
42260,3.84,13,4.0,2020
42282,,1000,0.0,2021
42307,,1000,0.0,2021
42310,,10,0.0,2022
42361,,1000,0.0,2021
42364,7.12,1000,3.0,2020
42387,7.18,1,0.0,2020
42391,7.42,25,23.0,2020
42392,6.9,1,65.0,2020
42395,,1000,0.0,2021
42414,5.58,12,11.0,2020
42423,7.47,1,29.0,2020
42498,8.24,1000,20.0,2020
42506,5.97,12,15.0,2021
42517,5.61,3,5.0,2020
42519,7.32,1,23.0,2020
42571,5.72,12,3.0,2020
42590,,1000,0.0,2021
42603,7.1,2,23.0,2020
42625,,1000,0.0,2021
42627,,1000,0.0,2021
42668,7.27,11,23.0,2020
42714,5.63,8,3.0,2020
42723,6.36,1,20.0,2020
42774,,1000,0.0,2021
42803,6.3,2,0.0,2020
42822,6.86,12,23.0,2021
42825,5.51,13,23.0,2021
42862,5.53,12,4.0,2021
42867,6.37,13,1.0,2020
42883,5.64,12,3.0,2020
42893,7.02,1,1.0,2016
42894,,2,0.0,2021
42897,8.6,13,23.0,2021
42916,,1,0.0,2021
42923,7.96,12,23.0,2021
42938,,1000,0.0,2021
42940,,1000,0.0,2021
42941,7.21,13,23.0,2021
42959,6.28,1000,3.0,2021
42984,8.44,1,3.0,2020
42990,5.76,1,3.0,2021
43007,,1000,0.0,2021
43229,,13,0.0,2021
43299,8.32,12,23.0,2021
43325,,13,0.0,2021
43439,,1000,0.0,2021
43523,,1000,0.0,2021
43555,7.13,1,22.0,2020
43591,,1000,0.0,2021
43609,,1000,0.0,2021
43683,7.72,1,9.0,2020
43690,6.64,12,0.0,2021
43692,,1000,0.0,2021
43756,,1000,0.0,2021
44042,8.58,1000,1.0,2019
44044,6.12,8,3.0,2021
44059,7.48,1,3.0,2020
44069,,1000,0.0,2021
44070,7.98,1,22.0,2021
44087,8.58,2,24.0,2021
44200,,1,0.0,2021
44208,6.09,1000,4.0,2021
44248,8.18,4,13.0,2020
44276,,1000,0.0,2021
44931,,1,24.0,2021
44942,,1000,0.0,2021
44961,,1000,0.0,2021
44983,,1,0.0,2021
45598,6.92,1,23.0,2020
45753,6.54,1,23.0,2021
46095,,1000,0.0,2021
46118,6.05,12,23.0,2021
46420,,1,0.0,2021
47164,,1000,0.0,2022
47250,,1000,0.0,2021
47398,6.59,4,0.0,2021
47616,4.81,1,23.0,2021
47778,,1000,0.0,2021
48438,,3,0.0,2021
48456,6.52,1,23.0,2021
48483,,1000,0.0,2021
48488,,1000,0.0,2021
